id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
794924143107899393,NATHANLANGFILMS,"RT @micahcohen: Lazy Saturday? Vote for @ClareMalone +our Elections pod/forecast here: https://t.co/q1cl7xTm2I 
So that I may share in thei…",Sat Nov 05 15:27:39 +0000 2016,05/11/2016 15:27:39,,en,,,169712490,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/779907292976193536/gV4PVaof_normal.jpg,374,632,Los Angeles,http://twitter.com/NATHANLANGFILMS/statuses/794924143107899393,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]},{""screen_name"":""ClareMalone"",""name"":""Clare Malone"",""id"":43360950,""id_str"":""43360950"",""indices"":[40,52]}],""urls"":[{""url"":""https://t.co/q1cl7xTm2I"",""expanded_url"":""http://www.poynter.org/2016/help-poynter-pick-the-best-political-journalism-of-2016/437675/"",""display_url"":""poynter.org/2016/help-poyn…"",""indices"":[87,110]}]}"
794922989498277888,neelneel,"RT @micahcohen: Lazy Saturday? Vote for @ClareMalone +our Elections pod/forecast here: https://t.co/q1cl7xTm2I 
So that I may share in thei…",Sat Nov 05 15:23:04 +0000 2016,05/11/2016 15:23:04,,en,,,37764884,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/747829790560886788/bO-1Gw1T_normal.jpg,232,160,,http://twitter.com/neelneel/statuses/794922989498277888,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]},{""screen_name"":""ClareMalone"",""name"":""Clare Malone"",""id"":43360950,""id_str"":""43360950"",""indices"":[40,52]}],""urls"":[{""url"":""https://t.co/q1cl7xTm2I"",""expanded_url"":""http://www.poynter.org/2016/help-poynter-pick-the-best-political-journalism-of-2016/437675/"",""display_url"":""poynter.org/2016/help-poyn…"",""indices"":[87,110]}]}"
794922850113175552,DWSalts,@micahcohen @ClareMalone loaded af,Sat Nov 05 15:22:31 +0000 2016,05/11/2016 15:22:31,,en,137512415,micahcohen,757265529534976000,794921180822171648,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/778882315120480256/VrilkTpf_normal.jpg,173,17,,http://twitter.com/DWSalts/statuses/794922850113175552,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[0,11]},{""screen_name"":""ClareMalone"",""name"":""Clare Malone"",""id"":43360950,""id_str"":""43360950"",""indices"":[12,24]}],""urls"":[]}"
794922793779556352,shinksg,"RT @micahcohen: Lazy Saturday? Vote for @ClareMalone +our Elections pod/forecast here: https://t.co/q1cl7xTm2I 
So that I may share in thei…",Sat Nov 05 15:22:17 +0000 2016,05/11/2016 15:22:17,,en,,,399127479,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",http://pbs.twimg.com/profile_images/1730067427/08_Phone__7__1_normal.jpg,345,632,,http://twitter.com/shinksg/statuses/794922793779556352,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]},{""screen_name"":""ClareMalone"",""name"":""Clare Malone"",""id"":43360950,""id_str"":""43360950"",""indices"":[40,52]}],""urls"":[{""url"":""https://t.co/q1cl7xTm2I"",""expanded_url"":""http://www.poynter.org/2016/help-poynter-pick-the-best-political-journalism-of-2016/437675/"",""display_url"":""poynter.org/2016/help-poyn…"",""indices"":[87,110]}]}"
794922142387359744,cantrellwriter,@micahcohen Tums. Lots and lots of Tums.,Sat Nov 05 15:19:42 +0000 2016,05/11/2016 15:19:42,,en,137512415,micahcohen,712891268016300032,794589983977996288,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/716055409702907904/G3X9M9QD_normal.jpg,485,430,South Jersey,http://twitter.com/cantrellwriter/statuses/794922142387359744,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[0,11]}],""urls"":[]}"
794922009519996928,bombaycowgirl,"RT @micahcohen: Lazy Saturday? Vote for @ClareMalone +our Elections pod/forecast here: https://t.co/q1cl7xTm2I 
So that I may share in thei…",Sat Nov 05 15:19:10 +0000 2016,05/11/2016 15:19:10,,en,,,15314736,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/775541812521906177/t2xZuJB3_normal.jpg,973,2444,Based in Los Angeles,http://twitter.com/bombaycowgirl/statuses/794922009519996928,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]},{""screen_name"":""ClareMalone"",""name"":""Clare Malone"",""id"":43360950,""id_str"":""43360950"",""indices"":[40,52]}],""urls"":[{""url"":""https://t.co/q1cl7xTm2I"",""expanded_url"":""http://www.poynter.org/2016/help-poynter-pick-the-best-political-journalism-of-2016/437675/"",""display_url"":""poynter.org/2016/help-poyn…"",""indices"":[87,110]}]}"
794921749724954624,NateSilver538,"RT @micahcohen: Lazy Saturday? Vote for @ClareMalone +our Elections pod/forecast here: https://t.co/q1cl7xTm2I 
So that I may share in thei…",Sat Nov 05 15:18:08 +0000 2016,05/11/2016 15:18:08,,en,,,16017475,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/668814368008708096/5HABV7bJ_normal.png,1718105,935,New York,http://twitter.com/NateSilver538/statuses/794921749724954624,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]},{""screen_name"":""ClareMalone"",""name"":""Clare Malone"",""id"":43360950,""id_str"":""43360950"",""indices"":[40,52]}],""urls"":[{""url"":""https://t.co/q1cl7xTm2I"",""expanded_url"":""http://www.poynter.org/2016/help-poynter-pick-the-best-political-journalism-of-2016/437675/"",""display_url"":""poynter.org/2016/help-poyn…"",""indices"":[87,110]}]}"
794918554139181056,DMSalcedo,"@micahcohen @NateSilver538 lol ""that's not worst way to think of it. Rein in the effusive praise."" thnx 4 the laugh! Needed it!",Sat Nov 05 15:05:26 +0000 2016,05/11/2016 15:05:26,,en,137512415,micahcohen,19625776,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/753433884004458496/oLX2fngr_normal.jpg,134,647,,http://twitter.com/DMSalcedo/statuses/794918554139181056,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[0,11]},{""screen_name"":""NateSilver538"",""name"":""Nate Silver"",""id"":16017475,""id_str"":""16017475"",""indices"":[12,26]}],""urls"":[]}"
794901377592000512,Joel_DiPippa,I'm going to miss frequent @FiveThirtyEight podcasts post-Election. @jodyavirgan @micahcohen @ClareMalone @farai @ForecasterEnten,Sat Nov 05 13:57:11 +0000 2016,05/11/2016 13:57:11,,en,,,35955772,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/785143350554877957/QDM3LdMa_normal.jpg,2850,3085,,http://twitter.com/Joel_DiPippa/statuses/794901377592000512,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""FiveThirtyEight"",""name"":""FiveThirtyEight"",""id"":2303751216,""id_str"":""2303751216"",""indices"":[27,43]},{""screen_name"":""jodyavirgan"",""name"":""Jody Avirgan"",""id"":286303032,""id_str"":""286303032"",""indices"":[68,80]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[81,92]},{""screen_name"":""ClareMalone"",""name"":""Clare Malone"",""id"":43360950,""id_str"":""43360950"",""indices"":[93,105]},{""screen_name"":""farai"",""name"":""Farai Chideya"",""id"":19152977,""id_str"":""19152977"",""indices"":[106,112]},{""screen_name"":""ForecasterEnten"",""name"":""(((Harry Enten)))"",""id"":138141495,""id_str"":""138141495"",""indices"":[113,129]}],""urls"":[]}"
794890388519710720,3rdDegreeBurns,@micahcohen @jodyavirgan @FiveThirtyEight this isn't technically about the election https://t.co/736EXyldwD,Sat Nov 05 13:13:31 +0000 2016,05/11/2016 13:13:31,,en,137512415,micahcohen,9438672,794251639653801984,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/33250992/Burns_normal.jpg,111,285,"Detroit, MI",http://twitter.com/3rdDegreeBurns/statuses/794890388519710720,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[0,11]},{""screen_name"":""jodyavirgan"",""name"":""Jody Avirgan"",""id"":286303032,""id_str"":""286303032"",""indices"":[12,24]},{""screen_name"":""FiveThirtyEight"",""name"":""FiveThirtyEight"",""id"":2303751216,""id_str"":""2303751216"",""indices"":[25,41]}],""urls"":[{""url"":""https://t.co/736EXyldwD"",""expanded_url"":""https://youtu.be/C2OYxFlW0Yg"",""display_url"":""youtu.be/C2OYxFlW0Yg"",""indices"":[84,107]}]}"
794873752530092034,TBowzeDC,@micahcohen because they can always change the meaning of the word,Sat Nov 05 12:07:25 +0000 2016,05/11/2016 12:07:25,,en,137512415,micahcohen,734908871316148224,794520009431191553,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/734940510339489792/Gkx_eTw9_normal.jpg,69,197,"Alexandria, VA",http://twitter.com/TBowzeDC/statuses/794873752530092034,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[0,11]}],""urls"":[]}"
794769114329849857,mattsachs,@NateSilver538 @jodyavirgan @micahcohen Could you talk about this on the site or the podcast? I'd be interested in learning why.,Sat Nov 05 05:11:37 +0000 2016,05/11/2016 05:11:37,,en,16017475,NateSilver538,9149162,794725456431972352,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/57743228/quadcats-48_normal.png,122,148,,http://twitter.com/mattsachs/statuses/794769114329849857,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""NateSilver538"",""name"":""Nate Silver"",""id"":16017475,""id_str"":""16017475"",""indices"":[0,14]},{""screen_name"":""jodyavirgan"",""name"":""Jody Avirgan"",""id"":286303032,""id_str"":""286303032"",""indices"":[15,27]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[28,39]}],""urls"":[]}"
794761860373446656,medavinci,"RT @micahcohen: Look at all the cool stuff we pubbed today:
https://t.co/yXcrZpQcJF
https://t.co/Mp4lSN8m6j
https://t.co/45OD9fz2Xc
https:/…",Sat Nov 05 04:42:48 +0000 2016,05/11/2016 04:42:48,,en,,,30240890,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/704509733915348992/5gQN-zYZ_normal.jpg,553,1379,,http://twitter.com/medavinci/statuses/794761860373446656,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[{""url"":""https://t.co/yXcrZpQcJF"",""expanded_url"":""http://fivethirtyeight.com/features/one-ohio-countys-struggles-are-fueling-trump-support/"",""display_url"":""fivethirtyeight.com/features/one-o…"",""indices"":[60,83]},{""url"":""https://t.co/Mp4lSN8m6j"",""expanded_url"":""http://projects.fivethirtyeight.com/marathon-calculator/"",""display_url"":""projects.fivethirtyeight.com/marathon-calcu…"",""indices"":[84,107]},{""url"":""https://t.co/45OD9fz2Xc"",""expanded_url"":""http://fivethirtyeight.com/features/how-do-i-handle-an-annoying-gum-chewing-co-worker/"",""display_url"":""fivethirtyeight.com/features/how-d…"",""indices"":[108,131]}]}"
794709078190804992,marcovllnv,@ForecasterEnten do any of you guys have an answer for why 538 chose that headline? @NateSilver538 @micahcohen @ClareMalone,Sat Nov 05 01:13:03 +0000 2016,05/11/2016 01:13:03,,en,49513741,marcovllnv,49513741,794706652385705984,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/741125007275884545/2mOrxbMa_normal.jpg,127,394,mexico city | dallas,http://twitter.com/marcovllnv/statuses/794709078190804992,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""ForecasterEnten"",""name"":""(((Harry Enten)))"",""id"":138141495,""id_str"":""138141495"",""indices"":[0,16]},{""screen_name"":""NateSilver538"",""name"":""Nate Silver"",""id"":16017475,""id_str"":""16017475"",""indices"":[84,98]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[99,110]},{""screen_name"":""ClareMalone"",""name"":""Clare Malone"",""id"":43360950,""id_str"":""43360950"",""indices"":[111,123]}],""urls"":[]}"
794689902122307584,Rehabspice,@micahcohen can they funnel it to a later bid; 2020 for example??,Fri Nov 04 23:56:51 +0000 2016,04/11/2016 23:56:51,,en,137512415,micahcohen,141475304,794589983977996288,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/794822970120306688/dbKFwGk5_normal.jpg,37,131,"Manchester, UK",http://twitter.com/Rehabspice/statuses/794689902122307584,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[0,11]}],""urls"":[]}"
794686502403969026,BlairPollsters,We compared our election model's variances to @538politics https://t.co/tTnT7vUcpg @NateSilver538 @ForecasterEnten @micahcohen @ThePollsters,Fri Nov 04 23:43:21 +0000 2016,04/11/2016 23:43:21,,en,,,781825895770324992,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/783659881446383617/xUaKO69M_normal.jpg,74,146,,http://twitter.com/BlairPollsters/statuses/794686502403969026,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""538politics"",""name"":""538 politics"",""id"":2340558698,""id_str"":""2340558698"",""indices"":[46,58]},{""screen_name"":""NateSilver538"",""name"":""Nate Silver"",""id"":16017475,""id_str"":""16017475"",""indices"":[83,97]},{""screen_name"":""ForecasterEnten"",""name"":""(((Harry Enten)))"",""id"":138141495,""id_str"":""138141495"",""indices"":[98,114]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[115,126]},{""screen_name"":""ThePollsters"",""name"":""The Pollsters"",""id"":3095051133,""id_str"":""3095051133"",""indices"":[127,140]}],""urls"":[{""url"":""https://t.co/tTnT7vUcpg"",""expanded_url"":""https://freshpollsofblair.wordpress.com/why-are-our-numbers-so-high/"",""display_url"":""freshpollsofblair.wordpress.com/why-are-our-nu…"",""indices"":[59,82]}]}"
794670017627320321,mffeehan,"@jodyavirgan @micahcohen maybe you could ask @NateSilver538 about 269-269 draw on ""Model Talk"" if it's not too late.",Fri Nov 04 22:37:51 +0000 2016,04/11/2016 22:37:51,,en,1378875770,mffeehan,1378875770,794657916175269889,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/684558632780869632/Q8R9Y11L_normal.jpg,213,543,YEG,http://twitter.com/mffeehan/statuses/794670017627320321,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""jodyavirgan"",""name"":""Jody Avirgan"",""id"":286303032,""id_str"":""286303032"",""indices"":[0,12]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[13,24]},{""screen_name"":""NateSilver538"",""name"":""Nate Silver"",""id"":16017475,""id_str"":""16017475"",""indices"":[45,59]}],""urls"":[]}"
794659799665442818,mbuckbee,@micahcohen hiring Ubers to drive people to the polls,Fri Nov 04 21:57:14 +0000 2016,04/11/2016 21:57:14,,en,137512415,micahcohen,5972282,794589983977996288,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/468769514063003648/uvS_ZF5f_normal.jpeg,1739,1410,Virginia Beach VA,http://twitter.com/mbuckbee/statuses/794659799665442818,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[0,11]}],""urls"":[]}"
794658605937135617,jacksonrperry,@ForecasterEnten @micahcohen Confused reader here- how does one Utah poll showing Trump +5 drop HRC chance of winning the election 1.3%?,Fri Nov 04 21:52:30 +0000 2016,04/11/2016 21:52:30,,en,138141495,ForecasterEnten,31526523,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/483728501858512897/VYEGHpSz_normal.jpeg,232,393,DC LA NYC,http://twitter.com/jacksonrperry/statuses/794658605937135617,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""ForecasterEnten"",""name"":""(((Harry Enten)))"",""id"":138141495,""id_str"":""138141495"",""indices"":[0,16]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[17,28]}],""urls"":[]}"
794645461420404736,teamweissmann,Congrats @micahcohen on your promotion! https://t.co/qALSgYmCfu,Fri Nov 04 21:00:16 +0000 2016,04/11/2016 21:00:16,,en,,,479069420,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/2307664295/gyeab23w9uig97g6xgh3_normal.jpeg,389,352,Colorado,http://twitter.com/teamweissmann/statuses/794645461420404736,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[9,20]}],""urls"":[{""url"":""https://t.co/qALSgYmCfu"",""expanded_url"":""https://twitter.com/TheOnion/status/794605643965628417"",""display_url"":""twitter.com/TheOnion/statu…"",""indices"":[40,63]}]}"
794645163918426112,jakebathman,"RT @micahcohen: #CubsWin provides really nice demonstration of probability. When we say something has ~30% chance of happening, it can frea…",Fri Nov 04 20:59:05 +0000 2016,04/11/2016 20:59:05,,en,,,14718092,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/491950458877902848/vGGQYAGf_normal.jpeg,442,860,"McKinney, TX",http://twitter.com/jakebathman/statuses/794645163918426112,"{""hashtags"":[{""text"":""CubsWin"",""indices"":[16,24]}],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[]}"
794638201201840128,ishful,@micahcohen paying off debts?,Fri Nov 04 20:31:25 +0000 2016,04/11/2016 20:31:25,,en,137512415,micahcohen,3011418142,794589983977996288,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/562061930232569856/eFt4tiIj_normal.jpeg,33,240,,http://twitter.com/ishful/statuses/794638201201840128,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[0,11]}],""urls"":[]}"
794636291572985856,prosperi_gloria,"RT @micahcohen: Honestly, why even publish this lie/spin? Can't we all agree on what ""malicious"" means?
https://t.co/XiZjSqeazU https://t.c…",Fri Nov 04 20:23:50 +0000 2016,04/11/2016 20:23:50,,en,,,701957047,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/2849032444/501a6cfa0cf2996cda4eec26321019d3_normal.jpeg,29,71,,http://twitter.com/prosperi_gloria/statuses/794636291572985856,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[3,14]}],""urls"":[{""url"":""https://t.co/XiZjSqeazU"",""expanded_url"":""http://www.politico.com/story/2016/11/trump-katy-tur-single-out-rally-230679"",""display_url"":""politico.com/story/2016/11/…"",""indices"":[104,127]}]}"
794635716168916993,Fritschner,@ForecasterEnten @NateSilver538 @micahcohen and I wish you would stop it. You should really take some reflection when this thing is over.,Fri Nov 04 20:21:33 +0000 2016,04/11/2016 20:21:33,,en,377773483,Fritschner,377773483,794635545314033664,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/779718576731217920/Tow0LVfD_normal.jpg,427,1787,"Raleigh, NC",http://twitter.com/Fritschner/statuses/794635716168916993,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""ForecasterEnten"",""name"":""(((Harry Enten)))"",""id"":138141495,""id_str"":""138141495"",""indices"":[0,16]},{""screen_name"":""NateSilver538"",""name"":""Nate Silver"",""id"":16017475,""id_str"":""16017475"",""indices"":[17,31]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[32,43]}],""urls"":[]}"
794635545314033664,Fritschner,"@ForecasterEnten @NateSilver538 @micahcohen inability to sleep, and fear that has put them in therapy. I think you've been irresponsible.",Fri Nov 04 20:20:52 +0000 2016,04/11/2016 20:20:52,,en,377773483,Fritschner,377773483,794635393757040640,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/779718576731217920/Tow0LVfD_normal.jpg,427,1787,"Raleigh, NC",http://twitter.com/Fritschner/statuses/794635545314033664,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""ForecasterEnten"",""name"":""(((Harry Enten)))"",""id"":138141495,""id_str"":""138141495"",""indices"":[0,16]},{""screen_name"":""NateSilver538"",""name"":""Nate Silver"",""id"":16017475,""id_str"":""16017475"",""indices"":[17,31]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[32,43]}],""urls"":[]}"
794635393757040640,Fritschner,"@ForecasterEnten @NateSilver538 @micahcohen it's real that my dad &amp; many of my friends who read 538 regularly tell me abt ""constant nausea""",Fri Nov 04 20:20:16 +0000 2016,04/11/2016 20:20:16,,en,377773483,Fritschner,377773483,794635200412184576,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/779718576731217920/Tow0LVfD_normal.jpg,427,1787,"Raleigh, NC",http://twitter.com/Fritschner/statuses/794635393757040640,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""ForecasterEnten"",""name"":""(((Harry Enten)))"",""id"":138141495,""id_str"":""138141495"",""indices"":[0,16]},{""screen_name"":""NateSilver538"",""name"":""Nate Silver"",""id"":16017475,""id_str"":""16017475"",""indices"":[17,31]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[32,43]}],""urls"":[]}"
794635200412184576,Fritschner,"@ForecasterEnten @NateSilver538 @micahcohen and it's real that your headlines fail to reflect that reality, and instead are crazy alarmist",Fri Nov 04 20:19:30 +0000 2016,04/11/2016 20:19:30,,en,377773483,Fritschner,377773483,794635061324812289,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/779718576731217920/Tow0LVfD_normal.jpg,427,1787,"Raleigh, NC",http://twitter.com/Fritschner/statuses/794635200412184576,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""ForecasterEnten"",""name"":""(((Harry Enten)))"",""id"":138141495,""id_str"":""138141495"",""indices"":[0,16]},{""screen_name"":""NateSilver538"",""name"":""Nate Silver"",""id"":16017475,""id_str"":""16017475"",""indices"":[17,31]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[32,43]}],""urls"":[]}"
794635061324812289,Fritschner,"@ForecasterEnten @NateSilver538 @micahcohen and it's real that he almost certainly won't, which I bet most of you personally acknowledge",Fri Nov 04 20:18:56 +0000 2016,04/11/2016 20:18:56,,en,377773483,Fritschner,377773483,794634658021523460,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/779718576731217920/Tow0LVfD_normal.jpg,427,1787,"Raleigh, NC",http://twitter.com/Fritschner/statuses/794635061324812289,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""ForecasterEnten"",""name"":""(((Harry Enten)))"",""id"":138141495,""id_str"":""138141495"",""indices"":[0,16]},{""screen_name"":""NateSilver538"",""name"":""Nate Silver"",""id"":16017475,""id_str"":""16017475"",""indices"":[17,31]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[32,43]}],""urls"":[]}"
794634658021523460,Fritschner,@ForecasterEnten @NateSilver538 @micahcohen &amp; it's real that you guys are writing headlines that emphasize how TRUMP REALLY COULD WIN a lot,Fri Nov 04 20:17:20 +0000 2016,04/11/2016 20:17:20,,en,377773483,Fritschner,377773483,794634412147245060,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/779718576731217920/Tow0LVfD_normal.jpg,427,1787,"Raleigh, NC",http://twitter.com/Fritschner/statuses/794634658021523460,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""ForecasterEnten"",""name"":""(((Harry Enten)))"",""id"":138141495,""id_str"":""138141495"",""indices"":[0,16]},{""screen_name"":""NateSilver538"",""name"":""Nate Silver"",""id"":16017475,""id_str"":""16017475"",""indices"":[17,31]},{""screen_name"":""micahcohen"",""name"":""Micah Cohen"",""id"":137512415,""id_str"":""137512415"",""indices"":[32,43]}],""urls"":[]}"
